"id","rightsHolder","datasetName","basisOfRecord","year","month","latitude","longitude","coordinatePrecision","coordinateUncertaintyInMeters","dataGeneralizations","taxonID","scientificName","taxonRank","kingdom","phylum","class","order","family","genus","occurrenceID","dataSource","datasetID","dataQuality","TOWNID","type","taxaKingdomGroup","taxaSubGroup"
"6481712f80233a002144579f","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","09","23.87966","121.54204","0.00001","","","t0058204","Scenedesmus dimorphus","species","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","R-2020-NA-0020543","TBIA","","good","U06","land","Plantae","Algae"
"6481712280233a0021443035","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","02","23.07","120.51","0.00001","","","t0058204","Scenedesmus dimorphus","species","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","R-2020-NA-0006386","TBIA","","good","D38","land","Plantae","Algae"
"6481712f80233a00214457b1","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","09","23.77253","121.47767","0.00001","","","t0075140","Pediastrum duplex","species","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Pediastrum","R-2020-NA-0020587","TBIA","","good","U07","land","Plantae","Algae"
"645ab54f0d1f13005d3b552c","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2016","07","23.28915","119.5024","","<25公尺","false","t0058447","Tricleocarpa fragilis","species","Plantae","Rhodophyta","Florideophyceae","Nemaliales","Galaxauraceae","Tricleocarpa","A8A8DF4D-4498-4F4B-AE4D-ED56034A04B9","TBIA","","good","X05","land","Plantae","Algae"
"6481712280233a0021442dc1","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2012","12","24.49402","120.79736","0.00001","","","t0058291","Stauridium tetras","species","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Stauridium","R-2020-NA-0004858","TBIA","","good","K05","land","Plantae","Algae"
"645a618b0d1f13005d39f404","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2017","03","23.26236","119.65705","","<25公尺","false","t0075419","Plocamium telfairiae","species","Plantae","Rhodophyta","Florideophyceae","Plocamiales","Plocamiaceae","Plocamium","8B401B5D-C00A-464D-9E9F-F982FF9E469C","TBIA","","good","sea","sea","Plantae","Algae"
"645a7ab20d1f13005d3a5bd8","臺灣國家公園生物多樣性資料庫","109年度港口溪水質及生態資源調查計畫","Occurrence","2020","04","21.99624","120.80216","","<25公尺","false","t0075808","Scenedesmus quadrispina","species","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","93DF1186-770D-4908-8863-FF9139BB9F86","TBIA","","good","T24","land","Plantae","Algae"
"6481712180233a0021442ce6","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2010","06","24.32525","120.95747","0.00001","","","t0024873","Spirogyra","genus","Plantae","Charophyta","Conjugatophyceae","Zygnematales","Zygnemataceae","","R-2020-NA-0004189","TBIA","","good","B29","land","Plantae","Algae"
"6481712180233a0021442c38","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2010","03","24.36049","120.95728","0.00001","","","t0024400","Oedogonium","genus","Plantae","Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","","R-2020-NA-0003997","TBIA","","good","K18","land","Plantae","Algae"
"6481712e80233a0021445529","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2019","03","23.87966","121.54204","0.00001","","","t0075780","Scenedesmus carinatus","species","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","R-2020-NA-0018903","TBIA","","good","U06","land","Plantae","Algae"
"6607a77df07164005c4e9a82","臺灣生物多樣性資訊機構 TaiBIF","eDNA along Houdong riverine zonation in Taiwan","MaterialSample","2022","04","24.835469","121.799973","","30.0","","t0000439","Florideophyceae","class","Plantae","Rhodophyta","","","","","houdongkeng_water_edna-2094","TBIA","","good","G02","land","Plantae","Algae"
"6481711f80233a00214426ff","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2004","12","23.31659","120.15","0.00001","","","t0074453","Kirchneriella aperta","species","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Kirchneriella","R-2020-NA-0001739","TBIA","","good","Q03","land","Plantae","Algae"
"6607a77ef07164005c4e9cb9","臺灣生物多樣性資訊機構 TaiBIF","eDNA along Houdong riverine zonation in Taiwan","MaterialSample","2022","04","24.835469","121.799973","","30.0","","t0000439","Florideophyceae","class","Plantae","Rhodophyta","","","","","houdongkeng_water_edna-4803","TBIA","","good","G02","land","Plantae","Algae"
"6481712180233a0021442cbe","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2010","03","24.27735","120.91009","0.00001","","","t0023518","Closterium","genus","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Closteriaceae","","R-2020-NA-0004143","TBIA","","good","B29","land","Plantae","Algae"
"6481712f80233a002144571a","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","07","23.87966","121.54204","0.00001","","","t0074983","Oedogonium inconspicium","species","Plantae","Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oedogonium","R-2020-NA-0020198","TBIA","","good","U06","land","Plantae","Algae"
"6452394ed9db0801d6b8937c","台灣生物多樣性網絡 TBN","TBN-DP 臺灣維管束植物調查及物候觀察","Occurrence","2022","12","24.01064","120.93221","","30.0","false","t0094769","Tetraceras","genus","Plantae","Chlorophyta","Chlorophyceae","Chlorococcales","Oocystaceae","","b5a23ad6-ee12-46ae-a1e2-056c92e9b292","TBIA","","good","M02","land","Plantae","Algae"
"6481712f80233a0021445850","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","07","23.92396","121.59719","0.00001","","","t0075143","Pediastrum simplex","species","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Pediastrum","R-2020-NA-0020978","TBIA","","good","U05","land","Plantae","Algae"
"6607a77ef07164005c4e9d7b","臺灣生物多樣性資訊機構 TaiBIF","eDNA along Houdong riverine zonation in Taiwan","MaterialSample","2022","04","24.830522","121.804607","","30.0","","t0000439","Florideophyceae","class","Plantae","Rhodophyta","","","","","houdongkeng_water_edna-6141","TBIA","","good","G02","land","Plantae","Algae"
"6481712f80233a0021445850","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","07","23.92396","121.59719","0.00001","","","t0075143","Pediastrum simplex","species","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Hydrodictyaceae","Pediastrum","R-2020-NA-0020978","TBIA","","good","U05","land","Plantae","Algae"
"6481711f80233a002144268f","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2004","06","23.42339","120.40615","0.00001","","","t0074835","Monoraphidium circinale","species","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Monoraphidium","R-2020-NA-0000391","TBIA","","good","Q13","land","Plantae","Algae"
"6481712080233a002144298a","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2005","12","23.43131","120.46357","0.00001","","","t0075771","Scenedesmus accuminatus","species","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","R-2020-NA-0002831","TBIA","","good","Q13","land","Plantae","Algae"
"645a02d0a6de000056991696","臺灣國家公園生物多樣性資料庫","澎湖南方四島藻類相及無脊椎生物相調查","Occurrence","2016","07","23.26983","119.51218","","<25公尺","false","t0074355","Hypnea pannosa","species","Plantae","Rhodophyta","Florideophyceae","Acrosymphytales","Schimmelmanniaceae","Hypnea","6DBE3072-D946-4FD0-ADAE-DE94DA11749C","TBIA","","good","sea","sea","Plantae","Algae"
"6481712180233a0021442c54","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2009","10","24.32082","120.96112","0.00001","","","t0023566","Cosmarium","genus","Plantae","Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","","R-2020-NA-0004027","TBIA","","good","B29","land","Plantae","Algae"
"6481712c80233a0021444f98","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","01","24.52972","120.81597","0.00001","","","t0075772","Scenedesmus acuminatus","species","Plantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","R-2020-NA-0015117","TBIA","","good","K01","land","Plantae","Algae"
"647f110e6baa2e003f8a26e8","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2014","01","24.964499","121.447738","0.00001","1000.0","","t0032463","Polypedates braueri","species","Animalia","Chordata","Amphibia","Anura","Rhacophoridae","Polypedates","society-for-taiwan-amphibian-conservation-30602","TBIA","","good","F19","land","Animalia","Amphibians"
"647f11b46baa2e003f8c1439","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2018","08","23.918746","120.884381","0.00001","1000.0","","t0031142","Nidirana adenopleura","species","Animalia","Chordata","Amphibia","Anura","Ranidae","Nidirana","society-for-taiwan-amphibian-conservation-173145","TBIA","","good","M09","land","Animalia","Amphibians"
"647f114e6baa2e003f8ae662","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2019","03","24.986823","121.557057","0.00001","1000.0","","t0028758","Duttaphrynus melanostictus","species","Animalia","Chordata","Amphibia","Anura","Bufonidae","Duttaphrynus","society-for-taiwan-amphibian-conservation-197299","TBIA","","good","A11","land","Animalia","Amphibians"
"647f11106baa2e003f8a2ae3","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2010","09","24.964522","121.472488","0.00001","1000.0","","t0028758","Duttaphrynus melanostictus","species","Animalia","Chordata","Amphibia","Anura","Bufonidae","Duttaphrynus","society-for-taiwan-amphibian-conservation-31631","TBIA","","good","F19","land","Animalia","Amphibians"
"647f11236baa2e003f8a6719","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2016","05","22.221535","120.809323","0.00001","1000.0","","t0027982","Microhyla fissipes","species","Animalia","Chordata","Amphibia","Anura","Microhylidae","Microhyla","society-for-taiwan-amphibian-conservation-90310","TBIA","","good","T32","land","Animalia","Amphibians"
"647f12bf6baa2e003f8f3498","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2021","05","23.43453","120.42338","0.00001","1000.0","","t0032463","Polypedates braueri","species","Animalia","Chordata","Amphibia","Anura","Rhacophoridae","Polypedates","society-for-taiwan-amphibian-conservation-372142","TBIA","","good","Q13","land","Animalia","Amphibians"
"647f11ec6baa2e003f8cbd82","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2020","08","22.856968","121.126844","0.00001","1000.0","","t0028758","Duttaphrynus melanostictus","species","Animalia","Chordata","Amphibia","Anura","Bufonidae","Duttaphrynus","society-for-taiwan-amphibian-conservation-257224","TBIA","","good","V04","land","Animalia","Amphibians"
"647f12126baa2e003f8d2d67","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2017","07","24.84458","121.04388","0.00001","1000.0","","t0033142","Sylvirana guentheri","species","Animalia","Chordata","Amphibia","Anura","Ranidae","Sylvirana","society-for-taiwan-amphibian-conservation-148271","TBIA","","good","J04","land","Animalia","Amphibians"
"647f125b6baa2e003f8e07f2","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2018","05","24.99259084716529","121.59119020206674","0.00001","1000.0","","t0036419","Polypedates megacephalus","species","Animalia","Chordata","Amphibia","Anura","Rhacophoridae","Polypedates","society-for-taiwan-amphibian-conservation-188871","TBIA","","good","A11","land","Animalia","Amphibians"
"647f12546baa2e003f8df2ce","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2021","02","22.621742","120.649355","0.00001","1000.0","","t0029972","Buergeria robusta","species","Animalia","Chordata","Amphibia","Anura","Rhacophoridae","Buergeria","society-for-taiwan-amphibian-conservation-354063","TBIA","","good","T29","land","Animalia","Amphibians"
"647f12156baa2e003f8d35f7","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2015","03","24.8282435","121.41002","0.00001","1000.0","","t0031214","Limnonectes fujianensis","species","Animalia","Chordata","Amphibia","Anura","Dicroglossidae","Limnonectes","society-for-taiwan-amphibian-conservation-150470","TBIA","","good","H13","land","Animalia","Amphibians"
"647f11586baa2e003f8b0271","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2019","04","25.040705","121.612065","0.00001","1000.0","","t0046059","Bufo bankorensis","species","Animalia","Chordata","Amphibia","Anura","Bufonidae","Bufo","society-for-taiwan-amphibian-conservation-204496","TBIA","","good","A13","land","Animalia","Amphibians"
"647f11a86baa2e003f8bf058","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2018","04","24.964499","121.447738","0.00001","1000.0","","t0046060","Hyla chinensis","species","Animalia","Chordata","Amphibia","Anura","Hylidae","Hyla","society-for-taiwan-amphibian-conservation-163907","TBIA","","good","F19","land","Animalia","Amphibians"
"6481713380233a00214464d8","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2005","12","23.79654","120.57762","0.00001","","","t0029194","Fejervarya limnocharis","species","Animalia","Chordata","Amphibia","Anura","Dicroglossidae","Fejervarya","R-2020-NAM-0003110","TBIA","","good","N26","land","Animalia","Amphibians"
"647f11686baa2e003f8b32fa","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2019","05","25.17628889606327","121.4656226859117","0.00001","1000.0","","t0029194","Fejervarya limnocharis","species","Animalia","Chordata","Amphibia","Anura","Dicroglossidae","Fejervarya","society-for-taiwan-amphibian-conservation-216937","TBIA","","good","F27","land","Animalia","Amphibians"
"647f11696baa2e003f8b3478","臺灣生物多樣性資訊機構 TaiBIF","臺灣兩棲類資源調查網 (Taiwan Amphibians Database)","HumanObservation","2019","09","23.598466","120.3773","0.00001","1000.0","","t0029194","Fejervarya limnocharis","species","Animalia","Chordata","Amphibia","Anura","Dicroglossidae","Fejervarya","society-for-taiwan-amphibian-conservation-217319","TBIA","","good","Q06","land","Animalia","Amphibians"
