Species ID,Park Name,Category,Order,Family,Scientific Name,Common Names,Record Status,Occurrence,Nativeness,Abundance,Seasonality,Conservation Status,
CONG-1537,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Sericocarpus tortifolius,Dixie Whitetop Aster,Approved,Present,Native,Unknown,,,
CONG-1538,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Smallanthus uvedalius,Hairy Leafcup,Approved,Present,Native,Uncommon,,,
CONG-1539,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Solidago altissima,Canada Goldenrod,Approved,Present,Native,Unknown,,,
CONG-1540,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Solidago canadensis,"Canada Goldenrod, Canadian Goldenrod, Common Goldenrod",Approved,Present,Native,Common,,,
CONG-1541,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Solidago gigantea,Smooth Goldenrod,Approved,Present,Native,Unknown,,,
CONG-1542,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Solidago microcephala,None,Approved,Present,Native,Unknown,,,
CONG-1543,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Solidago nemoralis,"Dyersweed Goldenrod, Gray Goldenrod",Approved,Present,Native,Unknown,,,
CONG-1544,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Solidago odora,Sweet Goldenrod,Approved,Present,Native,Abundant,,,
CONG-1545,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Solidago puberula var. pulverulenta,Downy Goldenrod,Approved,Present,Native,Unknown,,,
CONG-1546,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Solidago rugosa,Wrinkleleaf Goldenrod,Approved,Present,Native,Common,,,
CONG-1547,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Symphyotrichum concolor,Eastern Silver Aster,Approved,Present,Native,Uncommon,,,
CONG-1548,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Symphyotrichum cordifolium,Common Blue Wood Aster,Approved,Present,Native,Uncommon,,,
CONG-1549,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Symphyotrichum divaricatum,Southern Annual Saltmarsh Aster,Approved,Present,Native,Unknown,,,
CONG-1550,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Symphyotrichum dumosum var. dumosum,Rice Button Aster,Approved,Present,Native,Unknown,,,
CONG-1551,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Symphyotrichum lanceolatum var. lanceolatum,White Panicle Aster,Approved,Present,Native,Abundant,,,
CONG-1552,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Symphyotrichum lateriflorum var. lateriflorum,Calico Aster,Approved,Present,Native,Unknown,,,
CONG-1553,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Symphyotrichum patens var. patens,Late Purple Aster,Approved,Present,Native,Uncommon,,,
CONG-1554,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Symphyotrichum pilosum var. pilosum,Hairy White Oldfield Aster,Approved,Present,Native,Common,,,
CONG-1555,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Symphyotrichum puniceum var. puniceum,Purplestem Aster,Approved,Present,Native,Unknown,,,
CONG-1556,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Taraxacum officinale,"Blowball, Common Dandelion, Dandelion, Faceclock",Approved,Present,Not Native,Common,,,
CONG-1557,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Verbesina occidentalis,Yellow Crownbeard,Approved,Present,Native,Abundant,,,
CONG-1558,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Verbesina virginica,"Iceweed, Virginia Crownbeard, White Crownbeard",Approved,Present,Native,Unknown,,,
CONG-1559,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Vernonia acaulis,Stemless Ironweed,Approved,Present,Native,Unknown,,,
CONG-1560,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Vernonia angustifolia,Tall Ironweed,Approved,Present,Native,Unknown,,,
CONG-1561,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Vernonia glauca,Broadleaf Ironweed,Approved,Present,Native,Unknown,,,
CONG-1562,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Vernonia noveboracensis,New York Ironweed,Approved,Present,Native,Unknown,,,
CONG-1563,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Xanthium spinosum,"Bathurst Burr, Cocklebur, Spiny Cocklebur, Spiny Cockleburr",Approved,Present,Not Native,Unknown,,,
CONG-1564,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Xanthium strumarium,"Canada Cocklebur, Cocklebur, Cockleburr, Common Cocklebur, Rough Cocklebur, Rough Cockleburr",Approved,Present,Native,Uncommon,,,
CONG-1565,Congaree National Park,Vascular Plant,Asterales,Asteraceae,Youngia japonica,Oriental False Hawksbeard,Approved,Present,Not Native,Common,,,
CONG-1566,Congaree National Park,Vascular Plant,Asterales,Campanulaceae,Lobelia cardinalis,Cardinalflower,Approved,Present,Native,Uncommon,,,
CONG-1567,Congaree National Park,Vascular Plant,Asterales,Campanulaceae,Lobelia elongata,Elongated Lobelia,Approved,Present,Native,Uncommon,,,
CONG-1568,Congaree National Park,Vascular Plant,Asterales,Campanulaceae,Lobelia nuttallii,Nuttall's Lobelia,Approved,Present,Native,Common,,,
CONG-1569,Congaree National Park,Vascular Plant,Asterales,Campanulaceae,Lobelia puberula,Downy Lobelia,Approved,Present,Native,Common,,,
CONG-1570,Congaree National Park,Vascular Plant,Asterales,Campanulaceae,Wahlenbergia marginata,Southern Rockbell,Approved,Present,Native,Abundant,,,
CONG-1571,Congaree National Park,Vascular Plant,Boraginales,Boraginaceae,Myosotis macrosperma,"Largeseed Forget-Me-Not, Southern Forget-Me-Not",Approved,Present,Not Native,Common,,,
CONG-1572,Congaree National Park,Vascular Plant,Boraginales,Heliotropiaceae,Heliotropium indicum,"India Heliotrope, Indian Heliotrope",Approved,Present,Not Native,Rare,,,
CONG-1573,Congaree National Park,Vascular Plant,Boraginales,Hydrophyllaceae,Nemophila aphylla,Smallflower Baby Blue Eyes,Approved,Present,Native,Abundant,,,
CONG-1574,Congaree National Park,Vascular Plant,Brassicales,Brassicaceae,Arabidopsis thaliana,Thale Cress,Approved,Present,Not Native,Common,,,
CONG-1575,Congaree National Park,Vascular Plant,Brassicales,Brassicaceae,Cardamine bulbosa,"Bulb Bittercress, Bulbous Bittercress, Bulbous Bitter-Cress",Approved,Present,Native,Uncommon,,,
CONG-1576,Congaree National Park,Vascular Plant,Brassicales,Brassicaceae,Cardamine hirsuta,Hairy Bittercress,Approved,Present,Not Native,Abundant,,,
CONG-1577,Congaree National Park,Vascular Plant,Brassicales,Brassicaceae,Cardamine pensylvanica,Pennsylvania Bitter-Cress,Approved,Present,Native,Uncommon,,,
CONG-1578,Congaree National Park,Vascular Plant,Brassicales,Brassicaceae,Descurainia pinnata,"Green Tansymustard, Pinnate Tansy Mustard, Pinnate Tansymustard, Tansymustard, Western Tansymustard",Approved,Present,Native,Unknown,,,
CONG-1579,Congaree National Park,Vascular Plant,Brassicales,Brassicaceae,Lepidium virginicum,Poor-Man's Pepper-Grass,Approved,Present,Native,Common,,,
CONG-1580,Congaree National Park,Vascular Plant,Brassicales,Brassicaceae,Raphanus sativus,"Cultivated Radish, Garden Radish, Radish, Wild Radish",Approved,Present,Not Native,Unknown,,,
CONG-1581,Congaree National Park,Vascular Plant,Brassicales,Brassicaceae,Rorippa islandica,Northern Marsh Yellowcress,Approved,Present,Native,Unknown,,,
CONG-1582,Congaree National Park,Vascular Plant,Brassicales,Brassicaceae,Sinapis arvensis,"Charlock, Charlock Mustard, Corn Mustard, Corn-Mustard, Wild Mustard",Approved,Present,Not Native,Unknown,,,
CONG-1583,Congaree National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Alternanthera philoxeroides,"Alligator Weed, Alligatorweed, Pig Weed",Approved,Present,Not Native,Uncommon,,,
CONG-1584,Congaree National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Amaranthus spinosus,"Pigweed, Spiny Amaranth",Approved,Present,Native,Uncommon,,,
CONG-1585,Congaree National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Chenopodium album,White Goosefoot,Approved,Present,Not Native,Uncommon,,,
CONG-1586,Congaree National Park,Vascular Plant,Caryophyllales,Amaranthaceae,Chenopodium ambrosioides,"Mexican Tea, Mexican-Tea",Approved,Present,Not Native,Uncommon,,,
CONG-1587,Congaree National Park,Vascular Plant,Caryophyllales,Cactaceae,Opuntia ficus-indica,"Indian-Fig, Tuna Cactus",Approved,Present,Not Native,Unknown,,,
CONG-1588,Congaree National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Cerastium nutans,"Common Chickweed, Longstem Chickweed, Nodding Chickweed, Nodding Mouse-Ear Chickweed",Approved,Present,Native,Common,,,
CONG-1589,Congaree National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Saponaria officinalis,"Bouncing Bet, Bouncingbet, Bouncingbet Soapweed, Soapwort, Sweet Betty",Approved,Present,Not Native,Unknown,,,
CONG-1590,Congaree National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Silene caroliniana,Sticky Catchfly,Approved,Present,Native,Unknown,,,
CONG-1591,Congaree National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Stellaria media,Common Starwort,Approved,Present,Not Native,Common,,,
CONG-1592,Congaree National Park,Vascular Plant,Caryophyllales,Caryophyllaceae,Stellaria pubera,Star Chickweed,Approved,Present,Native,Rare,,,
CONG-1593,Congaree National Park,Vascular Plant,Caryophyllales,Droseraceae,Drosera brevifolia,Dwarf Sundew,Approved,Present,Native,Rare,,,
CONG-1594,Congaree National Park,Vascular Plant,Caryophyllales,Molluginaceae,Mollugo verticillata,"Carpetweed, Carpet-Weed, Green Carpetweed, Green Carpet-Weed, Indian Chickweed",Approved,Present,Native,Uncommon,,,
CONG-1595,Congaree National Park,Vascular Plant,Caryophyllales,Phytolaccaceae,Phytolacca americana,"American Pokeweed, Common Pokeweed, Inkberry, Pigeonberry, Poke, Pokeberry, Pokeweed",Approved,Present,Native,Uncommon,,,
CONG-1596,Congaree National Park,Vascular Plant,Caryophyllales,Polygonaceae,Fagopyrum esculentum,"Buckwheat, Common Buckwheat",Approved,Present,Not Native,Rare,,,
CONG-1597,Congaree National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum caespitosum var. longisetum,"Oriental Lady's Thumb, Oriental Ladysthumb",Approved,Present,Not Native,Unknown,,,
CONG-1598,Congaree National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum erectum,"Devil's Shoestring, Erect Knotweed, Wireweed",Approved,Present,Native,Unknown,,,
CONG-1599,Congaree National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum hydropiperoides,Mild Water-Pepper,Approved,Present,Native,Common,,,
CONG-1600,Congaree National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum pensylvanicum,"Pennsylvania Knotweed, Pennsylvania Smartweed, Pinkweed, Pinweed",Approved,Present,Native,Uncommon,,,
CONG-1601,Congaree National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum punctatum,Dotted Smartweed,Approved,Present,Native,Abundant,,,
CONG-1602,Congaree National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum scandens var. scandens,Climbing False Buckwheat,Approved,Present,Native,Unknown,,,
CONG-1603,Congaree National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum setaceum,Swamp Smartweed,Approved,Present,Native,Unknown,,,
CONG-1604,Congaree National Park,Vascular Plant,Caryophyllales,Polygonaceae,Polygonum virginianum,Virginia Knotweed,Approved,Present,Native,Abundant,,,
CONG-1605,Congaree National Park,Vascular Plant,Caryophyllales,Polygonaceae,Rumex acetosella,"Common Sheep Sorrel, Field Sorrel, Red Sorrel, Sheep Sorrel",Approved,Present,Native,Common,,,
CONG-1606,Congaree National Park,Vascular Plant,Caryophyllales,Polygonaceae,Rumex crispus,"Curly Dock, Narrowleaf Dock, Sour Dock, Yellow Dock",Approved,Present,Native,Uncommon,,,
CONG-1607,Congaree National Park,Vascular Plant,Caryophyllales,Portulacaceae,Portulaca amilis,Paraguayan Purslane,Approved,Present,Not Native,Unknown,,,
CONG-1608,Congaree National Park,Vascular Plant,Celastrales,Celastraceae,Euonymus americanus,Wahoo,Approved,Present,Native,Common,,,
CONG-1609,Congaree National Park,Vascular Plant,Celastrales,Celastraceae,Euonymus atropurpureus,"Burningbush, Eastern Burningbush, Eastern Wahoo, Wahoo",Approved,Present,Native,Rare,,,
CONG-1610,Congaree National Park,Vascular Plant,Commelinales,Commelinaceae,Commelina communis,Asiatic Dayflower,Approved,Present,Not Native,Uncommon,,,
CONG-1611,Congaree National Park,Vascular Plant,Commelinales,Commelinaceae,Commelina virginica,Virgina Day-Flower,Approved,Present,Native,Common,,,
CONG-1612,Congaree National Park,Vascular Plant,Commelinales,Commelinaceae,Murdannia keisak,"Asian Spiderwort, Marsh Dewflower, Wart-Removing Herb",Approved,Present,Native,Common,,,
CONG-1613,Congaree National Park,Vascular Plant,Commelinales,Commelinaceae,Tradescantia,"Spider-Lily, Spiderwort, Wandering-Jew",In Review,,,,,,
CONG-1614,Congaree National Park,Vascular Plant,Commelinales,Commelinaceae,Tradescantia virginiana,Virginia Spiderwort,Approved,Present,Native,Rare,,,
CONG-1615,Congaree National Park,Vascular Plant,Cornales,Cornaceae,Cornus amomum,Silky Dogwood,Approved,Present,Native,Unknown,,,
CONG-1616,Congaree National Park,Vascular Plant,Cornales,Cornaceae,Cornus florida,Flowering Dogwood,Approved,Present,Native,Common,,,
CONG-1617,Congaree National Park,Vascular Plant,Cornales,Cornaceae,Cornus foemina,None,Approved,Present,Native,Uncommon,,,
CONG-1618,Congaree National Park,Vascular Plant,Cornales,Hydrangeaceae,Decumaria barbara,Climbing Hydrangea,Approved,Present,Native,Abundant,,,
CONG-1619,Congaree National Park,Vascular Plant,Cornales,Hydrangeaceae,Hydrangea,Hydrangea,In Review,,,,,,
CONG-1620,Congaree National Park,Vascular Plant,Cornales,Hydrangeaceae,Philadelphus inodorus,Scentless Mock Orange,Approved,Present,Native,Rare,,,
CONG-1621,Congaree National Park,Vascular Plant,Cornales,Nyssaceae,Nyssa aquatica,Water Tupelo,Approved,Present,Native,Abundant,,,
