"taxaSubGroup","year","month","occCount"
"Lepidoptera","1966","7",1
"Lepidoptera","1966","8",1
"Lepidoptera","1966","10",2
"Lepidoptera","1966","11",6
"Lepidoptera","1966","12",1
"Lepidoptera","1967","3",3
"Lepidoptera","1967","4",5
"Lepidoptera","1967","6",4
"Lepidoptera","1967","7",345
"Lepidoptera","1967","9",6
"Lepidoptera","1967","10",5
"Lepidoptera","1968","1",1
"Lepidoptera","1968","3",6
"Lepidoptera","1968","4",5
"Lepidoptera","1968","5",1
"Lepidoptera","1968","6",6
"Lepidoptera","1968","7",1
"Lepidoptera","1968","10",3
"Lepidoptera","1968","11",3
"Lepidoptera","1969","3",1
"Lepidoptera","1969","4",9
"Lepidoptera","1969","5",5
"Lepidoptera","1969","6",26
"Lepidoptera","1969","7",7
"Lepidoptera","1969","8",1
"Lepidoptera","1969","9",2
"Lepidoptera","1969","10",1
"Lepidoptera","1970","1",4
"Lepidoptera","1970","2",3
"Lepidoptera","1970","3",1
"Lepidoptera","1970","5",2
"Lepidoptera","1970","7",3
"Lepidoptera","1970","9",3
"Lepidoptera","1970","10",2
"Lepidoptera","1970","11",4
"Lepidoptera","1971","2",9
"Lepidoptera","1971","4",6
"Lepidoptera","1971","5",11
"Lepidoptera","1971","6",7
"Lepidoptera","1971","7",5
"Lepidoptera","1971","8",1
"Lepidoptera","1971","9",1
"Lepidoptera","1971","10",8
"Lepidoptera","1971","11",1
"Lepidoptera","1972","4",12
"Lepidoptera","1972","5",4
"Lepidoptera","1972","6",92
"Lepidoptera","1972","7",319
"Lepidoptera","1972","9",1
"Lepidoptera","1972","10",6
"Lepidoptera","1972","11",3
"Lepidoptera","1973","2",2
"Lepidoptera","1973","4",2
"Lepidoptera","1973","5",2
"Lepidoptera","1973","6",1
"Lepidoptera","1973","12",2
"Lepidoptera","1974","3",1
"Lepidoptera","1974","4",139
"Lepidoptera","1974","5",35
"Lepidoptera","1974","7",7
"Lepidoptera","1974","11",2
"Lepidoptera","1975","1",2
"Lepidoptera","1975","3",2
"Lepidoptera","1975","5",24
"Lepidoptera","1975","6",4
"Lepidoptera","1975","7",6
"Lepidoptera","1976","2",1
"Lepidoptera","1976","4",3
"Lepidoptera","1976","5",5
"Lepidoptera","1976","6",2
"Lepidoptera","1976","7",1
"Lepidoptera","1976","9",1
"Lepidoptera","1976","10",4
"Lepidoptera","1977","5",2
"Lepidoptera","1977","6",1
"Lepidoptera","1977","7",1
"Lepidoptera","1977","8",1
"Lepidoptera","1978","1",1
"Lepidoptera","1978","6",1
"Lepidoptera","1978","7",2
"Lepidoptera","1978","10",6
"Lepidoptera","1979","4",6
"Lepidoptera","1979","5",8
"Lepidoptera","1979","6",318
"Lepidoptera","1979","7",166
"Lepidoptera","1979","11",2
"Lepidoptera","1980","1",4
"Lepidoptera","1980","5",7
"Lepidoptera","1980","6",4
"Lepidoptera","1980","7",5
"Lepidoptera","1981","1",2
"Lepidoptera","1981","3",6
"Lepidoptera","1981","4",2
"Lepidoptera","1981","6",1
"Lepidoptera","1981","7",29
"Lepidoptera","1981","9",5
"Lepidoptera","1981","10",1
"Lepidoptera","1981","11",1
"Lepidoptera","1982","2",4
"Lepidoptera","1982","3",18
"Lepidoptera","1982","4",6
"Lepidoptera","1982","6",3
"Lepidoptera","1982","7",1
"Lepidoptera","1982","8",2
"Lepidoptera","1982","9",22
"Lepidoptera","1982","10",13
"Lepidoptera","1982","11",4
"Lepidoptera","1982","12",1
"Lepidoptera","1983","1",1
"Lepidoptera","1983","2",11
"Lepidoptera","1983","3",7
"Lepidoptera","1983","4",4
"Lepidoptera","1983","5",7
"Lepidoptera","1983","6",4
"Lepidoptera","1983","7",21
"Lepidoptera","1983","8",9
"Lepidoptera","1983","9",10
"Lepidoptera","1983","11",10
"Lepidoptera","1983","12",2
"Lepidoptera","1984","1",6
"Lepidoptera","1984","2",9
"Lepidoptera","1984","3",6
"Lepidoptera","1984","4",6
"Lepidoptera","1984","5",9
"Lepidoptera","1984","6",32
"Lepidoptera","1984","7",30
"Lepidoptera","1984","8",8
"Lepidoptera","1984","9",8
"Lepidoptera","1984","10",3
"Lepidoptera","1984","11",25
"Lepidoptera","1984","12",6
"Lepidoptera","1985","1",10
"Lepidoptera","1985","2",17
"Lepidoptera","1985","3",8
"Lepidoptera","1985","4",3
"Lepidoptera","1985","5",12
"Lepidoptera","1985","6",58
"Lepidoptera","1985","7",132
"Lepidoptera","1985","8",120
"Lepidoptera","1985","9",123
"Lepidoptera","1985","10",179
"Lepidoptera","1985","11",19
"Lepidoptera","1985","12",16
"Lepidoptera","1986","1",11
"Lepidoptera","1986","2",3
"Lepidoptera","1986","3",3
"Lepidoptera","1986","4",24
"Lepidoptera","1986","5",54
"Lepidoptera","1986","6",948
"Lepidoptera","1986","7",522
"Lepidoptera","1986","8",93
"Lepidoptera","1986","9",956
"Lepidoptera","1986","10",15
"Lepidoptera","1986","11",469
"Lepidoptera","1986","12",9
"Lepidoptera","1987","1",4
"Lepidoptera","1987","2",11
"Lepidoptera","1987","3",4
"Lepidoptera","1987","4",70
"Lepidoptera","1987","5",474
"Lepidoptera","1987","6",435
"Lepidoptera","1987","7",160
"Lepidoptera","1987","8",126
"Lepidoptera","1987","9",12
"Lepidoptera","1987","10",147
"Lepidoptera","1987","11",91
"Lepidoptera","1987","12",1
"Lepidoptera","1988","1",125
"Lepidoptera","1988","2",225
"Lepidoptera","1988","3",129
"Lepidoptera","1988","4",108
"Lepidoptera","1988","5",124
"Lepidoptera","1988","6",155
"Lepidoptera","1988","7",226
"Lepidoptera","1988","8",207
"Lepidoptera","1988","9",151
"Lepidoptera","1988","10",43
"Lepidoptera","1988","11",33
"Lepidoptera","1988","12",49
"Lepidoptera","1989","1",145
"Lepidoptera","1989","2",207
"Lepidoptera","1989","3",265
"Lepidoptera","1989","4",199
"Lepidoptera","1989","5",109
"Lepidoptera","1989","6",78
"Lepidoptera","1989","7",71
"Lepidoptera","1989","8",13
"Lepidoptera","1989","9",345
"Lepidoptera","1989","10",92
"Lepidoptera","1989","11",52
"Lepidoptera","1989","12",77
"Lepidoptera","1990","1",221
"Lepidoptera","1990","2",191
"Lepidoptera","1990","3",133
"Lepidoptera","1990","4",89
"Lepidoptera","1990","5",444
"Lepidoptera","1990","6",274
"Lepidoptera","1990","7",335
"Lepidoptera","1990","8",17
"Lepidoptera","1990","9",55
"Lepidoptera","1990","10",181
"Lepidoptera","1990","11",107
"Lepidoptera","1990","12",78
"Lepidoptera","1991","1",104
"Lepidoptera","1991","2",22
"Lepidoptera","1991","3",300
"Lepidoptera","1991","4",192
"Lepidoptera","1991","5",269
"Lepidoptera","1991","6",98
"Lepidoptera","1991","7",466
"Lepidoptera","1991","8",741
"Lepidoptera","1991","9",127
"Lepidoptera","1991","10",80
"Lepidoptera","1991","11",164
"Lepidoptera","1991","12",73
"Lepidoptera","1992","1",160
"Lepidoptera","1992","2",184
"Lepidoptera","1992","3",42
"Lepidoptera","1992","4",222
"Lepidoptera","1992","5",97
"Lepidoptera","1992","6",262
"Lepidoptera","1992","7",146
"Lepidoptera","1992","8",159
"Lepidoptera","1992","9",81
"Lepidoptera","1992","10",146
"Lepidoptera","1992","11",3
"Lepidoptera","1992","12",113
"Lepidoptera","1993","1",4
"Lepidoptera","1993","2",47
"Lepidoptera","1993","3",104
"Lepidoptera","1993","4",135
"Lepidoptera","1993","5",47
"Lepidoptera","1993","6",66
"Lepidoptera","1993","7",703
"Lepidoptera","1993","8",473
"Lepidoptera","1993","9",310
"Lepidoptera","1993","10",162
"Lepidoptera","1993","11",137
"Lepidoptera","1993","12",462
"Lepidoptera","1994","1",323
"Lepidoptera","1994","2",1068
"Lepidoptera","1994","3",425
"Lepidoptera","1994","4",405
"Lepidoptera","1994","5",155
"Lepidoptera","1994","6",234
"Lepidoptera","1994","7",340
"Lepidoptera","1994","8",210
"Lepidoptera","1994","9",253
"Lepidoptera","1994","10",2508
"Lepidoptera","1994","11",1431
"Lepidoptera","1994","12",691
"Lepidoptera","1995","1",333
"Lepidoptera","1995","2",82
"Lepidoptera","1995","3",1266
"Lepidoptera","1995","4",1576
"Lepidoptera","1995","5",2089
"Lepidoptera","1995","6",1792
"Lepidoptera","1995","7",2208
"Lepidoptera","1995","8",2449
"Lepidoptera","1995","9",1701
"Lepidoptera","1995","10",1007
"Lepidoptera","1995","11",124
"Lepidoptera","1995","12",76
"Lepidoptera","1996","1",51
"Lepidoptera","1996","2",52
"Lepidoptera","1996","3",67
"Lepidoptera","1996","4",68
"Lepidoptera","1996","5",50
"Lepidoptera","1996","6",109
"Lepidoptera","1996","7",199
"Lepidoptera","1996","8",184
"Lepidoptera","1996","9",40
"Lepidoptera","1996","10",224
"Lepidoptera","1996","11",90
"Lepidoptera","1996","12",34
"Lepidoptera","1997","1",14
"Lepidoptera","1997","2",85
"Lepidoptera","1997","3",35
"Lepidoptera","1997","4",113
"Lepidoptera","1997","5",61
"Lepidoptera","1997","6",163
"Lepidoptera","1997","7",79
"Lepidoptera","1997","8",215
"Lepidoptera","1997","9",264
"Lepidoptera","1997","10",133
"Lepidoptera","1997","11",51
"Lepidoptera","1997","12",108
"Lepidoptera","1998","1",12
"Lepidoptera","1998","2",31
"Lepidoptera","1998","3",59
"Lepidoptera","1998","4",4
"Lepidoptera","1998","5",91
"Lepidoptera","1998","6",139
"Lepidoptera","1998","7",140
"Lepidoptera","1998","8",29
"Lepidoptera","1998","9",350
"Lepidoptera","1998","10",371
"Lepidoptera","1998","11",183
"Lepidoptera","1998","12",75
"Lepidoptera","1999","1",87
"Lepidoptera","1999","2",200
"Lepidoptera","1999","3",570
"Lepidoptera","1999","4",9
"Lepidoptera","1999","5",79
"Lepidoptera","1999","6",862
"Lepidoptera","1999","7",473
"Lepidoptera","1999","8",375
"Lepidoptera","1999","9",46
"Lepidoptera","1999","10",659
"Lepidoptera","1999","11",672
"Lepidoptera","1999","12",1846
"Lepidoptera","2000","1",409
"Lepidoptera","2000","2",209
"Lepidoptera","2000","3",366
"Lepidoptera","2000","4",612
"Lepidoptera","2000","5",1330
"Lepidoptera","2000","6",997
"Lepidoptera","2000","7",698
"Lepidoptera","2000","8",651
"Lepidoptera","2000","9",239
"Lepidoptera","2000","10",693
"Lepidoptera","2000","11",366
"Lepidoptera","2000","12",1249
"Lepidoptera","2001","1",2
"Lepidoptera","2001","2",6
"Lepidoptera","2001","3",271
"Lepidoptera","2001","4",226
"Lepidoptera","2001","5",364
"Lepidoptera","2001","7",279
"Lepidoptera","2001","8",654
"Lepidoptera","2001","9",368
"Lepidoptera","2001","10",477
"Lepidoptera","2001","11",465
"Lepidoptera","2002","1",41
"Lepidoptera","2002","2",410
"Lepidoptera","2002","3",138
"Lepidoptera","2002","4",147
"Lepidoptera","2002","5",719
"Lepidoptera","2002","6",139
"Lepidoptera","2002","7",90
"Lepidoptera","2002","8",531
"Lepidoptera","2002","9",125
"Lepidoptera","2002","10",166
"Lepidoptera","2002","11",243
"Lepidoptera","2002","12",34
"Lepidoptera","2003","1",38
"Lepidoptera","2003","2",334
"Lepidoptera","2003","3",38
"Lepidoptera","2003","4",226
"Lepidoptera","2003","5",278
"Lepidoptera","2003","6",203
"Lepidoptera","2003","7",454
"Lepidoptera","2003","8",758
"Lepidoptera","2003","9",364
"Lepidoptera","2003","10",278
"Lepidoptera","2003","11",2
"Lepidoptera","2003","12",26
"Lepidoptera","2004","1",66
"Lepidoptera","2004","2",1
"Lepidoptera","2004","3",114
"Lepidoptera","2004","4",191
"Lepidoptera","2004","5",332
"Lepidoptera","2004","6",438
"Lepidoptera","2004","7",63
"Lepidoptera","2004","8",174
"Lepidoptera","2004","9",113
"Lepidoptera","2004","10",194
"Lepidoptera","2004","11",39
"Lepidoptera","2004","12",11
"Lepidoptera","2005","1",210
"Lepidoptera","2005","2",436
"Lepidoptera","2005","3",474
"Lepidoptera","2005","4",198
"Lepidoptera","2005","5",369
"Lepidoptera","2005","6",610
"Lepidoptera","2005","7",647
"Lepidoptera","2005","8",440
"Lepidoptera","2005","9",395
"Lepidoptera","2005","10",38
"Lepidoptera","2005","11",102
"Lepidoptera","2005","12",11
"Lepidoptera","2006","1",50
"Lepidoptera","2006","2",196
"Lepidoptera","2006","3",116
"Lepidoptera","2006","4",456
"Lepidoptera","2006","5",232
"Lepidoptera","2006","6",414
"Lepidoptera","2006","7",153
"Lepidoptera","2006","8",822
"Lepidoptera","2006","9",954
"Lepidoptera","2006","10",784
"Lepidoptera","2006","11",579
"Lepidoptera","2006","12",307
"Lepidoptera","2007","1",215
"Lepidoptera","2007","2",59
"Lepidoptera","2007","3",152
"Lepidoptera","2007","4",143
"Lepidoptera","2007","5",282
"Lepidoptera","2007","6",503
"Lepidoptera","2007","7",415
"Lepidoptera","2007","8",390
"Lepidoptera","2007","9",790
"Lepidoptera","2007","10",419
"Lepidoptera","2007","11",118
"Lepidoptera","2007","12",107
"Lepidoptera","2008","1",128
"Lepidoptera","2008","2",240
"Lepidoptera","2008","3",208
"Lepidoptera","2008","4",523
"Lepidoptera","2008","5",339
"Lepidoptera","2008","6",500
"Lepidoptera","2008","7",971
"Lepidoptera","2008","8",615
"Lepidoptera","2008","9",332
"Lepidoptera","2008","10",402
"Lepidoptera","2008","11",219
"Lepidoptera","2008","12",120
"Lepidoptera","2009","1",72
"Lepidoptera","2009","2",327
"Lepidoptera","2009","3",186
"Lepidoptera","2009","4",346
"Lepidoptera","2009","5",372
"Lepidoptera","2009","6",881
"Lepidoptera","2009","7",884
"Lepidoptera","2009","8",1084
"Lepidoptera","2009","9",909
"Lepidoptera","2009","10",1458
"Lepidoptera","2009","11",385
"Lepidoptera","2009","12",1551
"Lepidoptera","2010","1",273
"Lepidoptera","2010","2",1622
"Lepidoptera","2010","3",1353
"Lepidoptera","2010","4",1508
"Lepidoptera","2010","5",1298
"Lepidoptera","2010","6",1572
"Lepidoptera","2010","7",1785
"Lepidoptera","2010","8",1586
"Lepidoptera","2010","9",1801
"Lepidoptera","2010","10",1789
"Lepidoptera","2010","11",1056
"Lepidoptera","2010","12",541
"Lepidoptera","2011","1",658
"Lepidoptera","2011","2",664
"Lepidoptera","2011","3",637
"Lepidoptera","2011","4",1006
"Lepidoptera","2011","5",1162
"Lepidoptera","2011","6",1866
"Lepidoptera","2011","7",1780
"Lepidoptera","2011","8",1559
"Lepidoptera","2011","9",2698
"Lepidoptera","2011","10",1283
"Lepidoptera","2011","11",1239
"Lepidoptera","2011","12",831
"Lepidoptera","2012","1",542
"Lepidoptera","2012","2",733
"Lepidoptera","2012","3",1156
"Lepidoptera","2012","4",1499
"Lepidoptera","2012","5",2308
"Lepidoptera","2012","6",4391
"Lepidoptera","2012","7",11156
"Lepidoptera","2012","8",1567
"Lepidoptera","2012","9",1407
"Lepidoptera","2012","10",2697
"Lepidoptera","2012","11",2288
"Lepidoptera","2012","12",1178
"Lepidoptera","2013","1",1363
"Lepidoptera","2013","2",1995
"Lepidoptera","2013","3",2882
"Lepidoptera","2013","4",5035
"Lepidoptera","2013","5",4946
"Lepidoptera","2013","6",6200
"Lepidoptera","2013","7",6819
"Lepidoptera","2013","8",4316
"Lepidoptera","2013","9",3502
"Lepidoptera","2013","10",3789
"Lepidoptera","2013","11",4076
"Lepidoptera","2013","12",2093
"Lepidoptera","2014","1",1722
"Lepidoptera","2014","2",2478
"Lepidoptera","2014","3",3750
"Lepidoptera","2014","4",4748
"Lepidoptera","2014","5",5204
"Lepidoptera","2014","6",5867
"Lepidoptera","2014","7",7985
"Lepidoptera","2014","8",5423
"Lepidoptera","2014","9",3494
"Lepidoptera","2014","10",4225
"Lepidoptera","2014","11",3133
"Lepidoptera","2014","12",2116
"Lepidoptera","2015","1",2006
"Lepidoptera","2015","2",1815
"Lepidoptera","2015","3",3281
"Lepidoptera","2015","4",4703
"Lepidoptera","2015","5",6928
"Lepidoptera","2015","6",4911
"Lepidoptera","2015","7",3315
"Lepidoptera","2015","8",3218
"Lepidoptera","2015","9",3435
"Lepidoptera","2015","10",4677
"Lepidoptera","2015","11",5124
"Lepidoptera","2015","12",3972
"Lepidoptera","2016","1",3700
"Lepidoptera","2016","2",2580
"Lepidoptera","2016","3",3402
"Lepidoptera","2016","4",8803
"Lepidoptera","2016","5",7426
"Lepidoptera","2016","6",7930
"Lepidoptera","2016","7",6463
"Lepidoptera","2016","8",4937
"Lepidoptera","2016","9",4455
"Lepidoptera","2016","10",4177
"Lepidoptera","2016","11",3558
"Lepidoptera","2016","12",3712
"Lepidoptera","2017","1",3598
"Lepidoptera","2017","2",3747
"Lepidoptera","2017","3",3776
"Lepidoptera","2017","4",6744
"Lepidoptera","2017","5",6260
"Lepidoptera","2017","6",5730
"Lepidoptera","2017","7",5211
"Lepidoptera","2017","8",5686
"Lepidoptera","2017","9",3993
"Lepidoptera","2017","10",4777
"Lepidoptera","2017","11",3686
"Lepidoptera","2017","12",3417
"Lepidoptera","2018","1",3271
"Lepidoptera","2018","2",2465
"Lepidoptera","2018","3",4818
"Lepidoptera","2018","4",6751
"Lepidoptera","2018","5",8091
"Lepidoptera","2018","6",5878
"Lepidoptera","2018","7",5321
"Lepidoptera","2018","8",5296
"Lepidoptera","2018","9",4884
"Lepidoptera","2018","10",8265
"Lepidoptera","2018","11",5962
"Lepidoptera","2018","12",5765
"Lepidoptera","2019","1",6096
"Lepidoptera","2019","2",5451
"Lepidoptera","2019","3",6720
"Lepidoptera","2019","4",9480
"Lepidoptera","2019","5",9885
"Lepidoptera","2019","6",9979
"Lepidoptera","2019","7",7122
"Lepidoptera","2019","8",6454
"Lepidoptera","2019","9",6637
"Lepidoptera","2019","10",9085
"Lepidoptera","2019","11",8964
"Lepidoptera","2019","12",5071
"Lepidoptera","2020","1",5489
"Lepidoptera","2020","2",7815
"Lepidoptera","2020","3",10542
"Lepidoptera","2020","4",12342
"Lepidoptera","2020","5",11984
"Lepidoptera","2020","6",11512
"Lepidoptera","2020","7",10306
"Lepidoptera","2020","8",8942
"Lepidoptera","2020","9",7931
"Lepidoptera","2020","10",7783
"Lepidoptera","2020","11",5394
"Lepidoptera","2020","12",3638
"Lepidoptera","2021","1",3403
"Lepidoptera","2021","2",4252
"Lepidoptera","2021","3",6071
"Lepidoptera","2021","4",10785
"Lepidoptera","2021","5",10050
"Lepidoptera","2021","6",3953
"Lepidoptera","2021","7",7278
"Lepidoptera","2021","8",8333
"Lepidoptera","2021","9",8277
"Lepidoptera","2021","10",8705
"Lepidoptera","2021","11",7585
"Lepidoptera","2021","12",4649
"Lepidoptera","2022","1",5071
"Lepidoptera","2022","2",5949
"Lepidoptera","2022","3",8683
"Lepidoptera","2022","4",10218
"Lepidoptera","2022","5",10280
"Lepidoptera","2022","6",12759
"Lepidoptera","2022","7",10551
"Lepidoptera","2022","8",9775
"Lepidoptera","2022","9",7453
"Lepidoptera","2022","10",6124
"Lepidoptera","2022","11",4808
"Lepidoptera","2022","12",3025
"Lepidoptera","2023","1",3887
"Lepidoptera","2023","2",3887
"Lepidoptera","2023","3",6007
"Lepidoptera","2023","4",7947
"Lepidoptera","2023","5",9109
"Lepidoptera","2023","6",8627
"Lepidoptera","2023","7",7304
"Lepidoptera","2023","8",5925
"Lepidoptera","2023","9",6146
"Lepidoptera","2023","10",6537
"Lepidoptera","2023","11",5093
"Lepidoptera","2023","12",4386
"Lepidoptera","2024","1",2545
"Lepidoptera","2024","2",3147
"Lepidoptera","2024","3",3563
"Lepidoptera","2024","4",5749
"Lepidoptera","2024","5",3098
"Lepidoptera","2024","6",395
"Malacostraca","","",7643
"Malacostraca","1907","1",1
"Malacostraca","1907","9",2
"Malacostraca","1907","12",1
"Malacostraca","1909","1",1
"Malacostraca","1914","12",7
"Malacostraca","1916","1",1
"Malacostraca","1916","2",2
"Malacostraca","1916","10",1
"Malacostraca","1916","12",3
"Malacostraca","1917","5",1
"Malacostraca","1917","6",1
"Malacostraca","1917","7",1
"Malacostraca","1917","8",2
"Malacostraca","1917","9",1
"Malacostraca","1918","1",1
"Malacostraca","1918","2",4
"Malacostraca","1918","3",1
"Malacostraca","1918","8",15
"Malacostraca","1919","8",12
"Malacostraca","1922","1",2
"Malacostraca","1922","5",1
"Malacostraca","1922","8",5
"Malacostraca","1923","1",15
"Malacostraca","1923","4",22
"Malacostraca","1929","6",2
"Malacostraca","1933","1",2
"Malacostraca","1935","7",1
"Malacostraca","1946","8",1
"Malacostraca","1952","4",1
"Malacostraca","1956","8",1
"Malacostraca","1956","11",1
"Malacostraca","1957","6",1
"Malacostraca","1957","8",1
"Malacostraca","1959","3",2
"Malacostraca","1959","9",1
"Malacostraca","1959","10",2
"Malacostraca","1959","11",5
"Malacostraca","1960","1",8
"Malacostraca","1960","2",3
"Malacostraca","1960","3",1
"Malacostraca","1960","4",2
"Malacostraca","1960","5",1
"Malacostraca","1960","6",2
"Malacostraca","1960","11",1
"Malacostraca","1961","1",4
"Malacostraca","1961","2",1
"Malacostraca","1961","3",6
"Malacostraca","1961","8",5
"Malacostraca","1961","9",2
"Malacostraca","1961","10",5
"Malacostraca","1961","11",10
"Malacostraca","1961","12",5
"Malacostraca","1962","1",6
"Malacostraca","1962","3",7
"Malacostraca","1962","4",1
"Malacostraca","1966","7",3
"Malacostraca","1968","5",6
"Malacostraca","1969","7",2
"Malacostraca","1969","11",1
"Malacostraca","1972","10",1
"Malacostraca","1977","8",37
"Malacostraca","1977","9",1
"Malacostraca","1978","1",1
"Malacostraca","1978","6",10
"Malacostraca","1978","7",19
"Malacostraca","1979","7",9
"Malacostraca","1979","8",22
"Malacostraca","1980","1",2
"Malacostraca","1982","4",2
"Malacostraca","1982","11",3
"Malacostraca","1984","10",2
"Malacostraca","1985","1",3
"Malacostraca","1985","3",1
"Malacostraca","1985","8",2
"Malacostraca","1986","6",1
"Malacostraca","1986","7",1
"Malacostraca","1986","9",1
"Malacostraca","1986","12",1
"Malacostraca","1987","4",1
"Malacostraca","1988","5",1
"Malacostraca","1988","7",7
"Malacostraca","1988","11",2
"Malacostraca","1989","4",1
"Malacostraca","1989","6",1
"Malacostraca","1989","8",1
